id,title,price,promo_price,url,city
3405557,Конструктор LEGO Friends Кьюб Эммы с далматинцем 41663,889.0,609.0,https://www.detmir.ru/product/index/id/3405557/,Moscow
3405549,Конструктор LEGO Friends Кинотеатр Хартлейк-Сити 41448,5389.0,,https://www.detmir.ru/product/index/id/3405549/,Moscow
3596887,Конструктор LEGO City Stunt 60297,709.0,629.0,https://www.detmir.ru/product/index/id/3596887/,Moscow
3405534,Конструктор LEGO Jurassic World Побег динозавров: тираннозавр и трицератопс 10939,3109.0,,https://www.detmir.ru/product/index/id/3405534/,Moscow
3405543,Конструктор LEGO Disney Princess Праздничный корабль Ариэль 43191,3109.0,,https://www.detmir.ru/product/index/id/3405543/,Moscow
3405630,Конструктор LEGO Ninjago Легендарные битвы: Джей против воина-серпентина 71732,949.0,849.0,https://www.detmir.ru/product/index/id/3405630/,Moscow
3597019,Конструктор LEGO Ninjago Храм Бескрайнего моря 71755,11989.0,9999.0,https://www.detmir.ru/product/index/id/3597019/,Moscow
3599721,Конструктор LEGO VIDIYO Candy Castle Stage (Сцена карамельного замка) 43111,2989.0,2259.0,https://www.detmir.ru/product/index/id/3599721/,Moscow
3239916,Набор для творчества LEGO DOTS Браслет Попугайчики 41912,529.0,299.0,https://www.detmir.ru/product/index/id/3239916/,Moscow
3156354,Конструктор LEGO Marvel Super Heroes Лаборатория Железного человека 76125,6589.0,,https://www.detmir.ru/product/index/id/3156354/,Moscow
3777767,Конструктор LEGO Harry Potter Новогодний календарь 76390,3109.0,,https://www.detmir.ru/product/index/id/3777767/,Moscow
3594634,Конструктор LEGO Star Wars Имперский разведывательный дроид 75306,8389.0,,https://www.detmir.ru/product/index/id/3594634/,Moscow
3596800,Конструктор LEGO Friends Волшебное колесо обозрения и горка 41689,6589.0,,https://www.detmir.ru/product/index/id/3596800/,Moscow
3405546,Конструктор LEGO Disney Princess Книга сказочных приключений Эльзы и Нока 43189,2029.0,1349.0,https://www.detmir.ru/product/index/id/3405546/,Moscow
3596777,Конструктор LEGO Friends Кьюб для балета Стефани 41670,889.0,579.0,https://www.detmir.ru/product/index/id/3596777/,Moscow
3200890,Конструктор LEGO Star Wars Йода 75255,11389.0,,https://www.detmir.ru/product/index/id/3200890/,Moscow
3144096,Конструктор LEGO Creator Обитатели морских глубин 31088,1669.0,,https://www.detmir.ru/product/index/id/3144096/,Moscow
3405565,Конструктор LEGO Dots Креативный набор для праздника 41926,2389.0,,https://www.detmir.ru/product/index/id/3405565/,Moscow
3244485,Конструктор LEGO Creator Отпуск в доме на колесах 31108,8989.0,,https://www.detmir.ru/product/index/id/3244485/,Moscow
3596926,Конструктор LEGO Super Mario Падающая башня босса братца-сумо 71388,3229.0,2599.0,https://www.detmir.ru/product/index/id/3596926/,Moscow
3405526,Конструктор LEGO DUPLO My First Единорог 10953,949.0,,https://www.detmir.ru/product/index/id/3405526/,Moscow
3596972,Конструктор LEGO Ninjago Мотоцикл Кая 71734,949.0,799.0,https://www.detmir.ru/product/index/id/3596972/,Moscow
3405644,Конструктор LEGO Star Wars Мандалорец и малыш 75317,2149.0,,https://www.detmir.ru/product/index/id/3405644/,Moscow
3405553,Конструктор LEGO Friends Передвижной груминг-салон для кошек 41439,949.0,799.0,https://www.detmir.ru/product/index/id/3405553/,Moscow
3596711,Конструктор LEGO Mickey and Friends Винтовой самолёт Микки 10772,949.0,,https://www.detmir.ru/product/index/id/3596711/,Moscow
3405547,Конструктор LEGO Friends Электромобиль Оливии 41443,1549.0,1299.0,https://www.detmir.ru/product/index/id/3405547/,Moscow
3597029,Конструктор LEGO Super Heroes «Мстители: Финал» — решающая битва 76192,10189.0,,https://www.detmir.ru/product/index/id/3597029/,Moscow
3596770,Конструктор LEGO Creator Колесо обозрения 31119,10189.0,,https://www.detmir.ru/product/index/id/3596770/,Moscow
3405607,Конструктор LEGO Super Heroes 76170,2149.0,,https://www.detmir.ru/product/index/id/3405607/,Moscow
3594627,Конструктор LEGO Super Heroes Побег от Десяти колец 76176,3349.0,,https://www.detmir.ru/product/index/id/3594627/,Moscow
3596774,Конструктор LEGO Friends Кьюб Оливии для игр 41667,889.0,799.0,https://www.detmir.ru/product/index/id/3596774/,Moscow
3498476,Конструктор LEGO Vidiyo Битбокс Пирата Панка 43103,1789.0,1149.0,https://www.detmir.ru/product/index/id/3498476/,Moscow
3596796,Конструктор LEGO Friends Волшебный фургон 41688,5389.0,4599.0,https://www.detmir.ru/product/index/id/3596796/,Moscow
3596778,Конструктор LEGO Friends Кьюб Андреа для плавания 41671,889.0,699.0,https://www.detmir.ru/product/index/id/3596778/,Moscow
3099183,Конструктор LEGO City Trains Рельсы 60205,1789.0,,https://www.detmir.ru/product/index/id/3099183/,Moscow
3200881,Конструктор LEGO Disney Frozen Деревня в Эренделле 41167,8989.0,,https://www.detmir.ru/product/index/id/3200881/,Moscow
3597050,Конструктор LEGO Speed Champions Mopar Dodge//SRT Top Fuel Dragster and 1970 Dodge Challenger T/A 76904,6589.0,,https://www.detmir.ru/product/index/id/3597050/,Moscow
3594626,Конструктор LEGO Minifigures Минифигурки Looney Tunes в непрозрачной упаковке (Сюрприз)71030,329.0,,https://www.detmir.ru/product/index/id/3594626/,Moscow
3244576,Конструктор LEGO Super Mario Огневой налёт Билла-банзай 71366,3229.0,2099.0,https://www.detmir.ru/product/index/id/3244576/,Moscow
